CONTRACT_ID,CLIENT_TYPE_ID,AVG_EUROS_IMPORT,POWER_P1,HAS_GAS,HAS_SOLAR,ZIPCODE
4493,0,153.59,3750.00000,0,1,18100
722,0,54.35,5050.00000,0,0,28007
1130,0,79.32,4050.00000,0,0,31003
4958,0,101.48,7550.00000,0,0,29649
2553,0,73.45,2950.00000,0,0,28100
5796,0,57.53,5050.00000,0,0,08007
6641,1,51.57,2950.00000,0,0,17538
8556,0,55.15,4850.00000,0,0,07008
5650,0,82.54,4450.00000,0,0,08014
4096,0,105.82,5250.00000,0,0,41390
5248,0,123.95,5250.00000,0,1,08320
8316,0,70.43,4650.00000,0,0,08005
8178,0,101.42,3650.00000,0,0,08270
1935,0,129.86,6050.00000,0,1,03183
4268,0,56.28,2950.00000,0,1,18002
6422,1,103.95,6400.00000,0,0,08037
5715,0,71.7,4050.00000,0,1,08015
1762,0,84.38,3950.00000,0,0,48002
530,0,80.62,3350.00000,0,0,28915
5880,0,123.36,8700.00000,0,1,08029
2867,1,85.71,4100.00000,0,0,28300
634,0,62.22,4050.00000,0,1,28026
4090,1,163.45,5050.00000,0,1,41100
6223,0,41.66,4100.00000,0,0,08570
6907,0,222.8,6050.00000,0,1,08183
8266,0,81.09,5250.00000,0,0,43202
712,0,261.5,13950.00000,0,0,28003
939,0,125.82,4100.00000,0,1,28850
2377,0,85.86,3950.00000,0,0,30006
115,0,79.14,4100.00000,0,0,03540
2775,0,32.19,5250.00000,0,1,13260
4162,0,87.72,3950.00000,0,0,11500
5960,0,95.89,5250.00000,0,0,08032
2456,0,49.89,6650.00000,0,1,30550
4278,0,114.67,4100.00000,0,0,29008
5953,0,39.03,6400.00000,0,1,08016
772,0,45.41,3950.00000,0,0,28005
348,0,33.87,5650.00000,0,0,19171
642,0,49.77,3950.00000,0,0,28019
1945,0,92.64,4250.00000,0,1,26230
6138,0,62.44,3950.00000,0,0,08940
7402,0,106.55,2850.00000,0,1,08940
684,0,116,4100.00000,0,0,28036
4191,0,106.14,4100.00000,0,0,41520
6652,0,118.77,4450.00000,0,0,08904
7233,0,67.08,4100.00000,0,0,08010
2163,3,32.27,4100.00000,0,0,28703
5878,0,45.94,3950.00000,0,0,08012
8804,0,146.69,4100.00000,0,0,35500
3891,0,104.86,5250.00000,0,0,23710
6593,1,45.22,4100.00000,0,0,08901
7994,0,243.81,10250.00000,0,0,08019
896,0,112.56,4650.00000,0,1,28850
3250,0,67.14,5250.00000,0,0,28032
6787,0,31.1,5250.00000,0,0,43540
6345,0,35.14,5050.00000,0,0,43840
4639,0,113.56,5650.00000,0,0,41001
7649,0,160.96,5050.00000,0,0,08759
114,0,32.27,4100.00000,0,0,03540
4919,0,254.92,6400.00000,0,0,18270
6201,3,30.8,2850.00000,0,0,08830
5801,1,220.92,7550.00000,0,0,08002
5996,0,60.29,2950.00000,0,1,08035
5319,0,77.93,5250.00000,0,1,08222
4944,0,73.81,5250.00000,0,0,04740
8518,0,55.9,4100.00000,0,0,07600
2111,0,63.77,5250.00000,0,0,01230
8282,0,95.81,5750.00000,0,1,08172
5101,0,159.04,4100.00000,0,0,50269
281,0,45.09,3850.00000,0,0,12006
6068,0,119.26,5250.00000,0,1,08024
5632,0,70.07,3950.00000,0,0,08030
4033,0,113.05,4250.00000,0,0,41013
7572,0,54.75,2950.00000,0,0,08906
6,0,56.72,5250.00000,0,0,01002
3915,0,151.58,5050.00000,0,0,06010
3086,0,84.63,4850.00000,0,1,28055
6173,0,73.27,4100.00000,0,0,08906
8424,0,137.89,5250.00000,0,0,17600
7068,0,58.49,3950.00000,0,1,08020
8328,0,125.63,6400.00000,0,0,08870
5179,0,141.8,6400.00000,0,0,50190
5519,0,125.98,2150.00000,0,0,08394
6561,0,112.38,3950.00000,0,0,08902
1775,0,73.76,3450.00000,0,0,48004
761,0,52.24,4100.00000,0,0,28035
8122,0,45.45,2950.00000,0,0,08301
7373,0,74.25,5050.00000,0,0,08013
8497,1,59.76,5050.00000,0,0,07007
5982,0,51.22,4850.00000,0,1,08030
2386,0,192.65,5250.00000,0,1,19187
2682,0,67.82,3350.00000,0,1,28032
1418,0,49.18,3650.00000,0,0,45910
5093,0,59.05,3250.00000,0,0,44001
5542,0,49.58,5050.00000,0,0,08191
880,0,250.02,9450.00000,0,1,28231
4651,0,105.33,3950.00000,0,1,11406
7471,0,45.4,3350.00000,0,1,08850
5767,0,124.54,6350.00000,0,1,08030
2188,0,112.11,5250.00000,0,0,30890
8209,0,61.03,4350.00000,0,0,08911
2940,0,64.58,4100.00000,0,0,28014
3324,0,69.62,2250.00000,0,0,28018
4259,0,68.15,3650.00000,0,0,18003
4703,1,72.94,7578.00000,0,1,23250
6630,1,50.47,2950.00000,0,0,17538
8085,0,123.28,6400.00000,0,1,08006
6432,0,98.02,3950.00000,0,0,12510
4205,0,71.55,5250.00000,0,1,41928
7163,0,163.07,4100.00000,0,0,08025
4979,0,99.21,5250.00000,0,1,29010
1293,0,105.43,5250.00000,0,1,31015
2622,0,74.08,3950.00000,0,1,28019
5552,0,151.08,5050.00000,0,1,08190
1956,0,97.85,5250.00000,0,0,28850
481,0,104.48,2950.00000,0,0,28430
1547,0,89.78,4100.00000,0,1,46520
6684,0,111.57,4850.00000,0,1,08906
7951,0,83.91,4150.00000,0,0,08640
7841,3,107.26,5650.00000,0,0,17320
8124,0,51.11,5250.00000,0,0,08470
3017,0,42.09,5250.00000,0,0,28038
7262,0,96.1,3350.00000,0,0,08031
3452,0,124.37,5050.00000,0,0,28521
768,0,38.38,3450.00000,0,0,28005
4985,0,43.84,8650.00000,0,1,18198
448,0,42.27,3950.00000,0,0,26003
8752,1,17.63,1850.00000,0,0,38001
2276,0,43.3,4100.00000,0,1,12130
6431,0,144.61,5250.00000,0,0,12510
5981,0,116.74,5250.00000,0,0,08030
4942,0,77.31,3350.00000,0,0,06480
8074,0,124.31,6400.00000,0,0,08302
7259,0,145.93,4100.00000,0,0,08031
2969,0,49.55,3950.00000,0,1,28823
4446,1,54.82,4634.00000,0,0,18196
1411,0,112.98,2950.00000,0,0,39700
3831,0,57.24,4114.00000,0,1,14007
5969,0,67.95,3750.00000,0,0,08004
1271,0,54.39,1750.00000,0,0,31015
5654,0,133.26,5250.00000,0,0,08009
8171,0,113.59,3950.00000,0,0,08187
6709,0,72.24,4100.00000,0,0,08912
2410,0,100.79,5250.00000,0,0,01010
2149,0,135.22,5450.00000,0,0,03610
8729,0,35.89,2090.00000,0,0,35212
6314,1,31.23,5050.00000,0,0,43840
3323,0,40.49,5250.00000,0,0,27141
3154,0,88.03,4100.00000,0,0,28037
5009,0,118.22,4100.00000,0,0,50011
6847,0,40,2850.00000,0,0,25123
7847,0,39.27,5050.00000,0,0,43530
3522,1,57.12,5250.00000,0,0,28522
3817,0,147.62,4750.00000,0,1,14004
4291,0,149.93,5250.00000,0,1,29014
6900,0,151.3,5250.00000,0,1,08026
6910,0,109.82,3950.00000,0,1,08730
5284,0,224.97,4100.00000,0,0,08196
2762,0,97.21,2850.00000,0,0,32696
5667,0,44.96,3450.00000,0,0,08015
4585,0,218.34,5050.00000,0,1,29601
6211,0,46.48,4100.00000,0,0,08810
5416,0,112.3,4100.00000,0,0,08380
6158,0,39.44,3950.00000,0,0,08905
7876,0,116.31,5050.00000,0,1,43007
312,0,27.25,1650.00000,0,0,12200
6062,1,389.86,10650.00000,0,0,08002
3182,0,61.05,3950.00000,0,0,28037
1146,1,126.28,5250.00000,0,1,31001
6915,0,91.98,5250.00000,0,0,08759
3422,0,35.47,4100.00000,0,0,40100
5433,0,97.36,5250.00000,0,0,08397
7293,0,120.98,6400.00000,0,1,08005
6038,0,47.62,5250.00000,0,0,08016
7790,0,44.7,3950.00000,0,0,08860
223,0,105.24,5050.00000,0,0,09400
8211,0,221.7,6350.00000,0,0,43460
5208,1,23.17,4150.00000,0,0,50720
866,0,21.49,1750.00000,0,0,28981
5154,0,30.41,4050.00000,0,0,50430
399,0,35.22,2850.00000,0,0,24004
5951,0,85.61,5250.00000,0,0,08002
7877,0,103.2,5050.00000,0,0,17455
4813,0,121.75,5650.00000,0,0,18195
2392,0,71.84,4100.00000,0,0,28939
4940,0,85.37,4100.00000,0,0,29639
3851,0,85.21,5250.00000,0,0,06001
5830,0,85.03,3950.00000,0,0,08026
3473,0,66.75,4100.00000,0,0,28021
1954,0,37.85,2950.00000,0,0,09003
7124,0,54.29,3950.00000,0,0,08016
1910,0,101.5,6150.00000,0,1,03560
1539,0,47.03,5250.00000,0,0,46540
5528,0,102.2,4100.00000,0,0,08389
739,0,89.21,3250.00000,0,0,28029
7571,0,76.72,4100.00000,0,1,08906
3537,0,99.93,4100.00000,0,1,45224
8811,0,98.74,6400.00000,0,0,27377
4705,0,67.85,4100.00000,0,0,06006
5173,0,113.78,6150.00000,0,1,50430
2269,0,119.98,5250.00000,0,1,28342
6039,0,107.13,4650.00000,0,0,08016
2540,0,52.71,3450.00000,0,0,48003
5149,0,78.25,4100.00000,0,0,22005
6119,0,104.61,6150.00000,0,0,08041
3461,0,97.49,4150.00000,0,0,45960
1695,0,87.32,4050.00000,0,0,47130
2201,0,139.75,5250.00000,0,0,28029
510,0,109.63,6150.00000,0,0,28260
1070,1,161.41,4100.00000,0,0,31006
2942,0,35.97,3950.00000,0,1,28005
1281,0,54.76,3950.00000,0,0,31014
8723,0,57.8,4100.00000,0,0,35013
7772,0,122.31,4100.00000,0,0,43720
5926,0,47.77,3950.00000,0,0,08028
4351,0,31.35,5150.00000,0,0,29640
6883,0,70.47,4100.00000,0,1,08016
6018,0,234.76,3950.00000,0,0,08021
749,0,155.78,5750.00000,0,1,28035
1015,0,86.16,4100.00000,0,1,31006
310,0,49.67,2950.00000,0,0,12415
5247,1,174.43,6400.00000,0,0,08320
5333,0,124.38,2950.00000,0,0,08223
7,0,46.44,5050.00000,0,0,01002
2013,0,107.3,5250.00000,0,0,26142
4569,0,183.79,5250.00000,0,1,18697
2057,0,93.06,4100.00000,0,0,28054
6530,0,50.14,4100.00000,0,0,08903
6156,0,46.31,3850.00000,0,1,08950
743,0,173.75,5050.00000,0,0,28024
7580,0,108.94,4850.00000,0,0,08901
4363,0,82.82,4250.00000,0,0,29600
7316,0,66.53,3850.00000,0,1,08006
3772,0,51.96,4100.00000,0,0,39009
101,0,83.12,5250.00000,0,0,03540
1087,0,53.27,1650.00000,0,0,31012
5455,0,132.9,6400.00000,0,1,08480
1088,0,129.48,3250.00000,0,1,31012
355,0,68.37,3950.00000,0,0,20140
5625,0,115.26,5050.00000,0,0,08917
4881,0,111.36,4100.00000,0,1,11408
6800,0,86.03,5150.00000,0,1,25530
2075,0,68.17,3150.00000,0,0,03110
1653,0,64.77,2950.00000,0,0,46019
5344,0,65.12,5250.00000,0,0,08226
3541,0,42.07,5250.00000,0,1,45223
2417,0,82.12,4050.00000,0,0,28250
1463,0,141.4,4100.00000,0,0,46910
5543,0,39.95,4100.00000,0,0,08191
4299,0,74.46,4100.00000,0,0,29003
7715,0,123.66,5050.00000,0,0,08820
3968,0,72.56,3150.00000,0,0,11360
5959,0,89.37,2950.00000,0,0,08032
4208,0,39,6150.00000,0,1,21450
704,1,198.75,6400.00000,0,1,28013
357,0,79.37,4100.00000,0,0,20720
6125,0,97.39,3950.00000,0,0,08029
2304,0,140.2,5750.00000,0,1,30012
3063,0,49.26,3950.00000,0,0,28043
8888,0,105.02,10550.00000,0,1,04660
617,0,47.92,2950.00000,0,0,28025
2180,0,85.81,4100.00000,0,1,03179
7998,3,86.66,15650.00000,0,0,08270
7288,0,144.77,5050.00000,0,1,08005
6766,0,105.11,3950.00000,0,0,43110
4887,0,73.19,2950.00000,0,0,18230
2965,0,118.02,4350.00000,0,0,28037
7062,0,82.38,4100.00000,0,0,08020
5376,3,122.07,15650.00000,0,1,08290
6762,0,100.66,3950.00000,0,1,43004
6948,0,179.26,5050.00000,0,0,08750
1597,1,207.27,4650.00000,0,1,46002
6506,0,64.64,3150.00000,0,0,08906
6640,1,37.41,2950.00000,0,0,17538
2408,0,87.86,4100.00000,0,0,48300
7588,0,85.03,3950.00000,0,0,08906
2950,0,181.04,4350.00000,0,1,28041
8621,0,102.85,4100.00000,0,0,07004
4925,1,128.26,4100.00000,0,1,29009
8872,0,28.98,2950.00000,0,0,43870
3387,0,77.17,4100.00000,0,0,40400
6372,0,144.89,3950.00000,0,0,43840
5607,0,96.5,2850.00000,0,0,08914
4328,0,109.87,4100.00000,0,0,29120
654,0,44.26,4100.00000,0,0,28012
5682,1,89.93,7550.00000,0,1,08015
5485,0,42.26,5250.00000,0,0,08340
7826,0,244.32,4100.00000,0,0,08850
6929,0,78.72,4100.00000,0,0,08870
5279,0,184.87,5050.00000,0,0,08190
2584,0,106.58,2850.00000,0,0,30010
2307,0,66.73,5250.00000,0,0,28850
1294,0,39.7,4150.00000,0,0,31015
2675,0,70.24,4100.00000,0,0,28802
8062,0,84.1,4100.00000,0,0,08280
6373,1,157.44,3950.00000,0,0,43840
4967,0,68.28,4100.00000,0,0,18400
6204,0,64.28,4100.00000,0,0,08272
6796,0,223.31,9450.00000,0,1,08243
108,0,399.78,8700.00000,0,1,03540
3868,0,65.91,4100.00000,0,0,23008
8446,0,51.85,4100.00000,0,0,17485
4577,0,170.87,4650.00000,0,0,18690
6151,0,69,2150.00000,0,0,08950
8451,0,50.41,5250.00000,0,0,17731
1068,0,37.35,4050.00000,0,1,31001
5986,0,58.12,2950.00000,0,0,08031
1000,0,56.12,2950.00000,0,0,31263
134,0,24.49,2950.00000,0,0,03503
4078,0,59.2,5050.00000,0,0,41410
1287,0,81.02,4100.00000,0,0,31014
1121,0,46.72,3950.00000,0,0,31015
1647,0,67.33,2950.00000,0,0,46008
3026,0,179.73,3950.00000,0,0,28053
2186,0,52.75,4100.00000,0,0,02410
3469,0,102.93,5050.00000,0,0,28522
7773,0,30.53,4100.00000,0,0,43880
3911,0,61,5250.00000,0,0,23330
8813,0,72.47,4650.00000,0,0,27377
2606,0,107.28,4100.00000,0,0,28050
7541,0,78.37,3950.00000,0,0,08907
8463,1,293.13,14550.00000,0,1,07800
8498,0,141.21,5250.00000,0,0,07007
1705,0,25.67,4100.00000,0,0,47011
8015,0,107.59,5250.00000,0,1,08750
7740,0,74.32,3950.00000,0,1,08020
3402,0,107.77,4950.00000,0,1,45220
8706,1,214.38,7578.00000,0,1,38107
7435,0,115.79,4100.00000,0,0,17252
6689,0,68.61,4100.00000,0,0,43002
7647,0,49.92,3950.00000,0,0,17451
199,0,26.91,3950.00000,0,0,03190
5051,0,83.89,3750.00000,0,0,50017
91,0,71.29,3950.00000,0,0,03540
7266,0,68.8,4100.00000,0,1,08030
6551,0,154.09,5250.00000,0,0,08902
5300,0,10.71,1750.00000,0,0,08223
2159,0,91.88,4100.00000,0,0,31001
7747,0,54.96,5250.00000,0,0,08930
8786,0,119.33,6400.00000,0,1,38390
4444,0,62.99,6626.00000,0,0,18196
1798,0,67.92,4100.00000,0,1,48960
6789,0,37.94,3950.00000,0,0,43800
3319,0,139.97,5250.00000,0,1,28300
3653,1,289.11,7550.00000,0,1,15403
8352,1,110.58,10650.00000,0,1,08710
23,0,61.22,3650.00000,0,1,02006
192,0,66.19,5050.00000,0,0,03191
2683,0,34.5,4100.00000,0,1,28052
4113,0,176.2,5250.00000,0,0,41710
7768,0,27.25,2850.00000,0,0,43700
8056,0,41.38,4100.00000,0,1,43700
5707,1,260.83,10650.00000,0,0,08029
3699,0,50.87,2850.00000,0,0,33438
2943,0,104.4,4100.00000,0,0,28045
2807,0,138.01,5250.00000,0,1,19119
5210,0,40.92,4100.00000,0,0,50614
8681,0,77.71,5846.00000,0,1,35010
3145,0,130.39,3950.00000,0,1,28037
7963,0,84.18,6400.00000,0,1,08023
3857,0,142.01,8617.00000,0,1,06390
851,0,114.29,4650.00000,0,0,28600
8248,1,100.7,5250.00000,0,0,17100
3339,0,249.39,6400.00000,0,0,15002
2472,0,172.4,4100.00000,0,0,01010
3090,0,243.92,6150.00000,0,1,28033
7056,0,96.16,2950.00000,0,1,08020
260,0,59.79,7250.00000,0,1,10001
842,0,52.65,4100.00000,0,0,28938
4216,0,102.93,5050.00000,0,0,41730
5808,0,135.37,5050.00000,0,0,08016
2905,0,58.81,4100.00000,0,0,28033
895,0,116.63,4100.00000,0,0,28850
7829,0,81.39,3950.00000,0,0,08830
1841,3,48.65,7250.00000,0,1,03004
3693,0,60.68,4100.00000,0,1,28055
2460,0,42.16,2950.00000,0,0,19171
6480,0,131.83,2950.00000,0,0,43440
384,1,28.67,2950.00000,0,0,20003
317,0,61.17,2950.00000,0,0,12600
343,0,197.19,5250.00000,0,0,19171
6853,0,43.37,4100.00000,0,0,08680
1937,0,47.7,2950.00000,0,0,28921
4717,0,65.68,5250.00000,0,0,29130
6257,0,68.38,5250.00000,0,0,25310
7289,0,114.9,5250.00000,0,1,08005
5777,0,74.03,3950.00000,0,0,08014
277,0,33.55,1750.00000,0,0,12530
2475,3,53.91,4114.00000,0,0,12500
5584,0,94.77,5250.00000,0,1,08225
3959,0,29.32,3650.00000,0,1,11520
2367,0,148.55,4100.00000,0,0,28752
8901,0,35.81,4100.00000,0,0,17258
2464,0,75.04,2750.00000,0,0,30740
1154,0,65.87,3450.00000,0,1,31006
1868,0,127.05,8350.00000,0,1,46112
5347,0,79.62,3950.00000,0,1,08224
8892,0,89.17,4100.00000,0,0,05427
7778,0,103.98,5050.00000,0,0,43820
63,0,46.45,2950.00000,0,0,03001
2272,0,57.05,5250.00000,0,0,28702
3602,1,64.58,4100.00000,0,1,36211
1358,0,32.21,4100.00000,0,0,31300
7047,1,100.12,6400.00000,0,0,08018
2104,0,64.53,4100.00000,0,0,28050
3258,0,60.52,4100.00000,0,0,28032
7091,0,82.88,2950.00000,0,0,08020
8147,0,110.07,6650.00000,0,1,08190
2437,0,53.97,3850.00000,0,0,01003
7864,1,60.16,4100.00000,0,0,08784
1062,0,44.54,2950.00000,0,0,31011
4714,1,150.45,5250.00000,0,0,06011
1295,0,124.73,5050.00000,0,0,31016
1652,0,100.97,5250.00000,0,0,46007
8670,0,19.15,2950.00000,0,0,35008
2558,0,69.65,5250.00000,0,0,28906
2782,0,32.41,3950.00000,0,0,13413
5242,0,111.9,3950.00000,0,0,08402
7395,0,32.1,3950.00000,0,1,50710
2930,0,123.76,5250.00000,0,0,28011
1601,0,41.16,4100.00000,0,0,46008
5081,0,618.07,10650.00000,0,1,44509
3392,0,68.36,5050.00000,0,0,36205
5606,0,75.54,4100.00000,0,0,08912
6587,0,76.76,3950.00000,0,0,08905
8144,0,62.55,5250.00000,0,0,08295
2205,0,83.68,6400.00000,0,1,30709
2015,0,121.7,4100.00000,0,1,31014
463,0,150.09,3950.00000,0,0,28100
1876,0,63.7,3950.00000,0,0,03181
8762,0,45.04,4100.00000,0,0,35010
6459,0,66.82,5050.00000,0,0,08756
793,0,49.59,4100.00000,0,1,28019
3539,0,84.14,6400.00000,0,1,45223
916,0,119.29,4050.00000,0,0,28850
8721,1,30.95,3950.00000,0,0,35003
4573,0,194.09,5250.00000,0,0,29688
3716,0,60.83,3950.00000,0,1,33585
2757,0,93.02,2850.00000,0,0,36930
5928,0,60.41,4100.00000,0,0,08028
5135,0,62.31,3650.00000,0,1,50008
6121,0,47.85,2950.00000,0,0,08029
1708,0,28.55,2850.00000,0,0,47007
3933,0,36.82,2950.00000,0,0,41002
1733,0,64.75,3950.00000,0,0,48012
1081,0,60.91,3950.00000,0,1,31011
4416,0,128.76,5150.00000,0,1,18007
4968,0,66.33,5750.00000,0,1,41704
3279,0,66.43,2950.00000,0,0,28032
4933,0,75.29,4100.00000,0,0,21100
8156,0,143.06,5450.00000,0,0,08181
6521,0,147.24,6150.00000,0,1,08903
3155,0,93.07,4100.00000,0,0,28017
4747,0,146.77,5050.00000,0,1,41703
5589,0,67.36,6150.00000,0,0,08105
6539,0,42.39,4100.00000,0,0,08901
2166,3,66.01,4100.00000,0,0,28703
2080,1,45.9,4100.00000,0,0,06700
2654,0,115.06,4150.00000,0,0,28904
1963,0,15.98,4100.00000,0,0,46780
7470,0,106.74,5250.00000,0,0,08850
5434,3,109.09,11042.00000,0,1,08490
8113,0,160.7,4100.00000,0,0,08150
6030,0,71.92,5050.00000,0,0,08020
738,0,118.35,2950.00000,0,0,28011
4232,0,83.42,3150.00000,0,0,41710
8279,3,64.27,9650.00000,0,0,08830
902,0,31.51,3950.00000,0,0,28850
1417,0,103.15,5250.00000,0,1,45111
3433,3,96.79,5846.00000,0,1,15670
1101,0,40.28,3950.00000,0,0,31014
5095,0,93.92,3950.00000,0,0,44002
3146,0,46.62,4050.00000,0,0,28037
492,0,26.69,3650.00000,0,0,28280
2156,0,193.37,6400.00000,0,1,46910
7830,0,45.61,3950.00000,0,0,08830
6405,0,33.34,3850.00000,0,0,17538
5151,0,70.15,4850.00000,0,0,50196
4212,2,108.08,4100.00000,0,0,21400
5935,0,157.76,4950.00000,0,0,08028
3098,0,77.88,4100.00000,0,0,28033
7101,0,137.77,2950.00000,0,0,08042
2653,0,44.32,3050.00000,0,1,01409
6033,0,98.24,3950.00000,0,0,08030
4111,0,164.74,5650.00000,0,0,41309
5786,0,60.48,3950.00000,0,0,08023
1182,3,124.44,14506.00000,0,1,31001
2253,0,90.28,4100.00000,0,1,46980
1313,0,58.58,4350.00000,0,0,31350
6400,0,61.16,3950.00000,0,0,08790
2875,0,85.77,3650.00000,0,0,28300
3105,0,71.33,3950.00000,0,0,28037
7934,0,208.21,11042.00000,0,1,08028
3286,0,47.4,3950.00000,0,0,28017
5448,0,53.54,4100.00000,0,1,08370
3195,0,147.25,4100.00000,0,0,28017
3383,0,61.68,6400.00000,0,1,32350
6109,0,92.77,4550.00000,0,1,08007
2388,0,92.44,7550.00000,0,1,03110
56,3,27.86,2150.00000,0,0,03007
7564,0,76.95,4100.00000,0,1,08907
4530,0,105.05,5250.00000,0,0,29010
2133,0,52.13,4100.00000,0,0,03599
5288,0,92.65,4100.00000,0,1,08105
1451,0,185.89,6400.00000,0,1,46250
7665,0,49.96,9450.00000,0,0,17256
6371,0,56.29,3950.00000,0,0,43840
2702,0,59.2,2850.00000,0,0,15002
4739,1,200.69,6150.00000,0,1,29660
1877,0,57.32,3850.00000,0,0,01010
5717,0,140.31,6150.00000,0,1,08029
8749,0,91.97,3350.00000,0,1,38005
3747,0,72.79,4100.00000,0,0,33012
8586,0,52.3,4100.00000,0,0,07011
5657,1,100.69,7250.00000,0,0,08012
7858,0,164.64,5250.00000,0,0,17310
3566,0,46,4100.00000,0,1,40190
4178,0,57.05,2950.00000,0,0,41980
966,0,42.3,3650.00000,0,0,30400
4810,0,147.78,5846.00000,0,0,14006
2407,0,98.6,5250.00000,0,1,48300
7655,0,66,10150.00000,0,1,43120
7818,0,43.81,3950.00000,0,0,08840
8585,0,59.42,5250.00000,0,0,07011
5829,0,51.43,3950.00000,0,1,08026
1632,0,64.21,3450.00000,0,0,46015
8140,0,50.78,3450.00000,0,0,08301
3331,0,73.04,5250.00000,0,0,36988
6683,0,54.67,3950.00000,0,0,08906
3249,0,57.15,3950.00000,0,0,28032
869,0,64.61,2950.00000,0,1,28723
354,0,57.91,2950.00000,0,0,20140
5954,0,74.14,4650.00000,0,0,08031
7902,0,101.67,5650.00000,0,0,43700
5753,0,94.61,6400.00000,0,1,08015
8652,0,23.08,3650.00000,0,1,35620
5201,0,55.14,4100.00000,0,0,50019
2055,0,219.77,8350.00000,0,1,46184
5823,0,73.29,4100.00000,0,0,08013
7583,0,98.8,5250.00000,0,0,08902
2772,1,101.71,6400.00000,0,1,13005
2598,0,396.12,6400.00000,0,1,28250
2306,0,77.24,4100.00000,0,0,28931
3507,3,130.96,7578.00000,0,1,15895
8835,0,73.87,3650.00000,0,0,08554
1515,0,38.52,3650.00000,0,0,46711
2275,0,84.55,5250.00000,0,1,31110
5743,0,58.25,3950.00000,0,0,08031
1911,2,128.31,3950.00000,0,1,46020
2988,0,84.52,5250.00000,0,0,28030
3949,0,78.38,3950.00000,0,1,11190
8198,1,256.73,5250.00000,0,1,08902
7026,0,174.35,6750.00000,0,1,08034
3684,0,66.59,7578.00000,0,1,24750
1487,0,52.58,3650.00000,0,1,46315
2963,0,71.21,4100.00000,0,0,28037
7860,0,156.34,7950.00000,0,0,08195
2380,0,102.03,4100.00000,0,0,28044
4681,0,69.26,3650.00000,0,0,29190
1392,0,111.12,5050.00000,0,0,31013
3667,3,79.31,5846.00000,0,0,28022
8828,0,68.08,2850.00000,0,0,08403
4474,0,41.11,3950.00000,0,0,04857
3070,0,70.13,3450.00000,0,0,28027
2925,0,57.73,4100.00000,0,0,28005
6247,0,38.82,4100.00000,0,1,43850
7525,0,56.33,4100.00000,0,0,08907
494,0,86.74,4150.00000,0,1,28945
2519,2,255.01,9850.00000,0,0,46007
3218,0,49.21,4100.00000,0,1,28017
5478,0,32.37,4050.00000,0,0,08303
5493,0,39.8,5250.00000,0,0,08360
379,0,75.01,4100.00000,0,1,20016
6419,0,63.03,3650.00000,0,0,08037
1872,0,119.17,5250.00000,0,0,12006
4186,0,59.93,3950.00000,0,0,41710
995,0,55.97,5250.00000,0,0,31511
949,3,59.83,3950.00000,0,0,28342
6385,0,121.03,5050.00000,0,0,25002
4542,0,56.73,5050.00000,0,0,29600
5919,0,57.39,1350.00000,0,1,08028
4874,0,56.27,5250.00000,0,0,06007
4029,0,131.23,4100.00000,0,1,41009
2344,0,30.55,4100.00000,0,0,12590
5885,0,55.75,4150.00000,0,0,08023
3412,1,263.8,14506.00000,0,1,28046
8857,0,76.52,5250.00000,0,0,21730
5925,0,65.62,6150.00000,0,1,08028
6016,0,52.88,5250.00000,0,0,08021
3353,0,39.1,2950.00000,0,1,28018
5597,0,99.57,5050.00000,0,1,08917
6366,3,151.14,13150.00000,0,1,43840
7799,0,109.53,3950.00000,0,0,08840
1257,0,60.26,4100.00000,0,0,31001
1969,0,34.17,5250.00000,0,0,46870
7549,0,89.23,4100.00000,0,0,08907
1248,0,44.92,4100.00000,0,0,31011
4804,0,139.64,4114.00000,0,0,41100
5684,0,66.81,4100.00000,0,0,08015
5995,0,109.04,4100.00000,0,1,08035
5700,0,34.09,5250.00000,0,0,08015
4872,0,81.27,4100.00000,0,0,11130
271,0,106.8,5250.00000,0,0,10672
8094,0,64.7,4150.00000,0,0,08243
125,0,94.68,3950.00000,0,0,03590
8089,0,203.1,13150.00000,0,0,17300
8026,0,133.03,5250.00000,0,0,43820
1668,0,137.73,3850.00000,0,0,46019
7222,0,141.75,6400.00000,0,1,08010
8874,0,67.74,6400.00000,0,0,43896
4174,0,46.41,5250.00000,0,0,41930
8719,0,33.44,5650.00000,0,0,38500
7720,0,60.19,4100.00000,0,0,08820
4423,0,44.25,3950.00000,0,1,18100
5692,1,162.57,4150.00000,0,0,08015
6706,0,77.34,3950.00000,0,0,43002
2435,0,68.41,3250.00000,0,0,28922
57,0,75.05,3950.00000,0,1,03006
7579,0,41.16,4100.00000,0,0,08901
3577,0,39.9,6400.00000,0,0,15624
4780,0,55.29,1750.00000,0,0,41950
2629,0,71.58,4100.00000,0,1,31600
7214,1,304.92,3950.00000,0,0,08013
1870,0,200.7,4100.00000,0,0,28019
196,0,78.61,2850.00000,0,0,03190
8136,0,175.4,5250.00000,0,1,43391
554,0,81,4050.00000,0,0,28024
5392,0,151.88,3850.00000,0,0,08291
7986,0,73.24,4050.00000,0,0,08915
4722,0,154.69,5250.00000,0,1,41300
1763,0,41.79,3950.00000,0,0,48006
3095,0,108.81,4550.00000,0,1,28017
8593,0,62.83,4100.00000,0,0,07011
2994,0,117.13,4100.00000,0,0,28030
2134,0,60.62,5250.00000,0,0,28413
280,0,69.99,5846.00000,0,1,12006
2956,0,100.36,3450.00000,0,1,28027
